23,7,1645,857,42,35,1,8,1,-1
23,10,1688,894,51,34,1,8,1,-1
23,9,1741,706,40,71,1,5,1,-1
23,3,513,66,40,24,1,2,1,-1
23,1,435,453,73,86,1,1,1,-1
23,2,468,473,76,93,1,1,1,-1
24,4,364,262,33,42,1,2,1,-1
24,5,1273,938,72,38,1,2,1,-1
24,6,1538,884,69,43,1,5,1,-1
24,8,1738,831,44,26,1,8,1,-1
24,7,1650,854,38,38,1,8,1,-1
24,10,1679,892,46,33,1,8,1,-1
24,9,1741,706,40,71,1,5,1,-1
24,3,521,62,36,24,1,2,1,-1
24,1,437,451,73,86,1,1,1,-1
24,2,467,474,79,92,1,1,1,-1
25,4,368,251,30,43,1,2,1,-1
25,5,1287,938,71,37,1,2,1,-1
25,6,1547,882,73,43,1,5,1,-1
25,8,1739,834,44,26,1,8,1,-1
25,7,1655,857,40,30,1,8,1,-1
25,10,1676,896,46,33,1,8,1,-1
25,3,525,61,36,22,1,2,1,-1
25,1,435,452,73,86,1,1,1,-1
25,2,469,477,80,89,1,1,1,-1
25,9,1740,706,40,71,1,5,1,-1
